evidence_id,source_database,source_accession,source_url,title,abstract,publication_types,clinical_interventions,enrollment,phase,primary_outcomes,secondary_outcomes,arms,detail_status
PMID:37685493,PubMed,37685493,https://pubmed.ncbi.nlm.nih.gov/37685493/,Exploring Gut Microbiota and the Influence of Physical Activity Interventions on Overweight and Obese Children and Adolescents: A Systematic Review.,"The recognition that the gut microbiota of obese children differs from lean children has grown, and some studies suggest that physical activity positively influences the gut microbiota. This systematic review explores the changes in the gut microbiota composition of obese and non-obese children and adolescents and provides an understanding of the effects of physical activity interventions in modulating their microbiota. The PRISMA protocol was used across PubMed, Scopus, and Web of Science. Overall, twenty-four research papers were included in accordance with the chosen inclusion and exclusion criteria, eighteen studies compared the gut microbiota of obese and normal-weight children and adolescents, and six studies explored the effect of physical activity interventions on the gut microbiota. The analysis indicated that obese gut microbiota is reduced in Bacteroidetes, Bifidobacterium and alpha diversity but enriched in Proteobacteria and Lactobacillus. Interventions with physical activity seem to improve the alpha diversity and beneficial bacteria linked to body weight loss in children and adolescents. The gut microbiota of obese children exhibited a remarkably individual variation. More interventions are needed to clearly and accurately explore the relationships between child obesity, gut microbiota, and physical activity and to develop approaches to decrease the incidence of paediatric obesity.",Journal Article; Review,,,,,,,ok
PMID:38744950,PubMed,38744950,https://pubmed.ncbi.nlm.nih.gov/38744950/,"Effect of weight loss program using prebiotics and probiotics on body composition, physique, and metabolic products: longitudinal intervention study.","The relationship between gut microbiota and obesity has recently been an important subject for research as the gut microbiota is thought to affect body homeostasis including body weight and composition, intervening with pro and prebiotics is an intelligent possible way for obesity management. To evaluate the effect of hypo caloric adequate fiber regimen with probiotic supplementation and physical exercise, whether it will have a good impact on health, body composition, and physique among obese Egyptian women or has no significant effect. The enrolled 58 women, in this longitudinal follow-up intervention study; followed a weight loss eating regimen (prebiotic), including a low-carbohydrate adequate-fiber adequate-protein dietary pattern with decreased energy intake. They additionally received daily probiotic supplements in the form of yogurt and were instructed to exercise regularly for 3 months. Anthropometric measurements, body composition, laboratory investigations, and microbiota analysis were obtained before and after the 3 months weight loss program. Statistically highly significant differences in the anthropometry, body composition parameters: and obesity-related biomarkers (Leptin, ALT, and AST) between the pre and post-follow-up measurements at the end of the study as they were all decreased. The prebiotic and probiotic supplementation induced statistically highly significant alterations in the composition of the gut microbiota with increased relative abundance of Lactobacillus, Bifidobacteria, and Bacteroidetes and decreased relative abundance of Firmicutes and Firmicutes/Bacteroidetes Ratio. Hypo caloric adequate fiber regimen diet with probiotics positively impacts body composition and is effective for weight loss normalizing serum Leptin and AST.",Journal Article,,,,,,,ok
PMID:38270436,PubMed,38270436,https://pubmed.ncbi.nlm.nih.gov/38270436/,Dietary supplementation with probiotics promotes weight loss by reshaping the gut microbiome and energy metabolism in obese dogs.,"Obesity and overweight among companion animals are significant concerns, paralleling the issues observed in human populations. Recent research has highlighted the potential benefits of various probiotics in addressing weight-related changes, obesity, and associated pathologies. In this study, we delved into the beneficial probiotic mechanisms in high-fat-induced obese canines, revealing that Enterococcus faecium IDCC 2102 (IDCC 2102) and Bifidobacterium lactis IDCC 4301 (IDCC 4301) have the capacity to mitigate the increase in body weight and lipid accumulation in obese canines subjected to a high-fat diet and hyperlipidemic Caenorhabditis elegans (C. elegans) strain VS29. Both IDCC 2102 and IDCC 4301 demonstrated the ability to reduce systemic inflammation and hormonal disruptions induced by obesity. Notably, these probiotics induced modifications in the microbiota by promoting lactic acid bacteria, including Lactobacillaceae, Ruminococcaceae, and S24-7, with concomitant activation of pyruvate metabolism. IDCC 4301, through the generation of bacterial short-chain fatty acids and carboxylic acids, facilitated glycolysis and contributed to ATP synthesis. Meanwhile, IDCC 2102 produced bacterial metabolites such as acetic acid and butyric acid, exhibiting a particular ability to stimulate dopamine synthesis in a canine model. This stimulation led to the restoration of eating behavior and improvements in glucose and insulin tolerance. In summary, we propose novel probiotics for the treatment of obese animals based on the modifications induced by IDCC 2102 and IDCC 4301. These probiotics enhanced systemic energy utilization in response to high caloric intake, thereby preventing lipid accumulation and restoring stability to the fecal microbiota. Consequently, this intervention resulted in a reduction in systemic inflammation caused by the high-fat diet.IMPORTANCEProbiotic supplementation affected commensal bacterial proliferation, and administering probiotics increased glycolysis and activated pyruvate metabolism in the body, which is related to propanate metabolism as a result of pyruvate metabolism activation boosting bacterial fatty acid production via dopamine and carboxylic acid specialized pathways, hence contributing to increased ATP synthesis and energy metabolism activity.",Journal Article,,,,,,,ok
NCT:NCT01004120,ClinicalTrials.gov,NCT01004120,https://clinicaltrials.gov/study/NCT01004120,Efficacy of a Prebiotic Galactooligosaccharide to Reduce Metabolic Syndrome Risk Factors in Overweight Adults,,,Bimuno; Maltodextrin,48,PHASE1; PHASE2,"Faecal microbiota changes enumerated by Fluorescent In Situ Hybridisation and qualitatively assessed by Denaturing Gradient Gel Electrophoresis.; Lipid profile (total, LDL and HDL cholesterol, triglycerides and non-esterified fatty acids); Inflammatory/thrombotic biomarkers (including C-reactive protein, TNF-a, IL6, IL-8, IL-10, sCD40L, sP-selectin, t-PA)",Insulin resistance derived from fasted measures of glucose and insulin ratio,MDn; B-GOS,ok
NCT:NCT02217579,ClinicalTrials.gov,NCT02217579,https://clinicaltrials.gov/study/NCT02217579,Effect of Protein and Prebiotic Fiber Intake on Adiposity in Overweight and Obese Adults,,,Protein; Prebiotic fiber; Protein plus prebiotic fiber; Control,132,NA,Change in baseline fat mass at 12 weeks,Change in baseline appetite at 12 weeks,Control; Protein; Fiber; Protein plus prebiotic fiber,ok
EUROPEPMC:40851363,PubMed,40851363,https://europepmc.org/article/MED/40851363,The effect of probiotics on weight management in patients with severe obesity undergoing metabolic and bariatric surgery: a systematic review and meta-analysis.,"Although metabolic and bariatric surgery (MBS) remains an effective intervention for severe obesity, postoperative weight regain persists as a significant clinical challenge. Probiotics have emerged as a potential adjunct therapy to optimize outcomes, but their efficacy in weight management remains controversial. This meta-analysis evaluates the effect of probiotics supplementation on weight management in patients following MBS.; A comprehensive search strategy was executed across four databases (PubMed, Embase, Scopus and Cochrane Library) from inception to April 10th, 2025. Inclusion criteria encompassed randomized controlled trials comparing probiotics with placebo in patients with severe obesity undergoing MBS. Primary outcomes including percent excess weight loss (%EWL), postoperative body mass index (BMI), and BMI reduction. Data were pooled using the random-effects model.; A total of 13 trials included 693 patients were finally analyzed in the meta-analysis. Pooled analysis demonstrated no significant difference in %EWL (MD 0.39, 95% CI -1.90 to 2.68, I2=43%), postoperative BMI (MD 0.07, 95% CI -0.21 to 0.35, I2=26%), and BMI reduction (MD -0.05, 95% CI -0.53 to 0.44, I2=60%) between probiotics and control groups. Subgroup analyses stratified by surgery type, probiotic formulation and treatment duration similarly revealed no clinically meaningful effects.; Current evidence does not support the routine use of probiotics for enhancing weight loss after MBS, regardless of surgical technique and treatment duration. Further large-scale trials standardizing strains, dosages, and outcome metrics are warranted.",Journal Article; Systematic Review; Meta-Analysis,,,,,,,ok
PMID:41486934,PubMed,41486934,https://pubmed.ncbi.nlm.nih.gov/41486934/,Synergistic anti-obesity effects of Bifidobacterium breve BR3 and Lactiplantibacillus plantarum LP3 via coordinated regulation of lipid metabolism and gut microbiota.,"The global rise in obesity and its associated metabolic complications underscores the urgent need for safe and effective interventions. This study investigated the anti-obesity efficacy of a probiotic mixture containing Bifidobacterium breve BR3 and Lactiplantibacillus plantarum LP3 in C57BL/6 mice with high-fat diet (HFD)-induced obesity. After obesity was established by feeding a 60% kcal HFD, the probiotic mixture was administered orally for 4 weeks. Compared with the control group, mice receiving the L. plantarum LP3 and B. breve BR3 mixture exhibited significant reductions in body weight and total fat mass, as assessed by Dual-energy X-ray Absorptiometry (DXA) and Echo Magnetic Resonance Imaging (EchoMRI). The probiotic treatment also lowered serum Aspartate Aminotransferase (AST), Alanine Aminotransferase (ALT), and glucose levels, and attenuated lipid accumulation in both hepatic and epididymal adipose tissues. Transcriptomic profiling revealed upregulation of lipolytic genes (Sirt1, Pparα) and downregulation of lipogenic genes (Srebp1c, Fas), suggesting that the probiotic mixture promotes lipid catabolism while suppressing lipid synthesis. Additionally, serum adipokine levels were favorably modulated, indicating improved metabolic homeostasis. Gut microbiota analysis demonstrated an increased relative abundance of beneficial genera, including Akkermansia and Bacteroides, highlighting a microbiome-mediated contribution to the observed metabolic benefits. Overall, our findings indicate that the combined administration of Lactiplantibacillus plantarum LP3 and Bifidobacterium breve BR3 exerts multi-faceted anti-obesity effects by enhancing lipolysis, regulating lipid metabolism, and restoring a healthy gut microbial balance. This probiotic mixture represents a promising therapeutic approach for managing obesity and related metabolic disorders.",Journal Article,,,,,,,ok
PMID:40732984,PubMed,40732984,https://pubmed.ncbi.nlm.nih.gov/40732984/,Gut Microbiota Shifts After a Weight Loss Program in Adults with Obesity: The WLM3P Study.,"The gut microbiota is increasingly recognized as a key modulator in obesity management, influencing host energy balance, lipid metabolism, and inflammatory pathways. With obesity prevalence continuing to rise globally, dietary interventions that promote beneficial microbial shifts are essential for enhancing weight loss outcomes and long-term health.; This study investigated the effects of the multicomponent Weight Loss Maintenance 3 Phases Program (WLM3P), which integrates caloric restriction, a high-protein low-carbohydrate diet, time-restricted eating (10h TRE), dietary supplementation (prebiotics and phytochemicals), and digital app-based support on gut microbiota composition compared to a standard low-carbohydrate diet (LCD) in adults with obesity. The analysis focused exclusively on the 6-month weight loss period corresponding to Phases 1 and 2 of the WLM3P intervention.; In this sub-analysis of a randomized controlled trial (ClinicalTrials.gov Identifier: NCT04192357), 58 adults with obesity (BMI 30.0-39.9 kg/m2) were randomized to the WLM3P (n = 29) or LCD (n = 29) groups. Stool samples were collected at baseline and 6 months for 16S rRNA sequencing. Alpha and beta diversity were assessed, and genus-level differential abundance was determined using EdgeR and LEfSe. Associations between microbial taxa and clinical outcomes were evaluated using regression models.; After 6-month, the WLM3P group showed a significant increase in alpha diversity (p = 0.03) and a significant change in beta diversity (p < 0.01), while no significant changes were observed in the LCD group. Differential abundance analysis revealed specific microbial signatures in WLM3P participants, including increased levels of Faecalibacterium. Notably, higher Faecalibacterium abundance was associated with greater reductions in fat mass (kg, %) and visceral adiposity (cm2) in the WLM3P group compared to LCD (p < 0.01).; These findings suggest a potential microbiota-mediated mechanism in weight loss, where Faecalibacterium may enhance fat reduction effectiveness in the context of the WLM3P intervention.",Journal Article; Randomized Controlled Trial,,,,,,,ok
PMID:39340527,PubMed,39340527,https://pubmed.ncbi.nlm.nih.gov/39340527/,"Effects of probiotics, prebiotics, and synbiotics on cardiometabolic risk factors in children and adolescents with overweight or obesity: a systematic review and Bayesian network meta-analysis.","The efficacy of probiotics, prebiotics, or synbiotics in children and adolescents with overweight or obesity remains uncertain. This systematic review evaluates their intervention effects through a network meta-analysis of randomized clinical trials (RCTs). Searches of 4 electronic databases until January 7, 2024, yielded 17 papers reporting on 15 RCTs involving 820 participants. Multiple-strain probiotics (MSP) showed significant efficacy in reducing BMI (Mean Difference (MD) -2.13 kg/m2, 95% credible interval (CrI) [-2.7, -1.57]), waist circumference (MD -1.34 cm, 95% CrI [-2.33, -0.35]), total cholesterol (MD -6.55 mg/dL, 95% CrI [-10.61, -2.45]), triglycerides (MD -3.71 mg/dL, 95% CrI [-5.76, -1.67]), leptin (MD -3.99 ng/mL, 95% CrI [-4.68, -3.3]), and hypersensitive C-reactive protein (Hs-CRP) (MD -1.21 mg/L, 95% CrI [-1.45, -0.97]). Synbiotics were effective in reducing BMI-z score (MD -0.07, 95% CrI [-0.10, -0.04]) and LDL-C (MD -1.54 mg/dL, 95% CrI [-1.98, -1.09]) but led to a slight increase in fasting glucose (MD 1.12 mg/dL, 95% CrI [0.75, 1.49]). Single-ingredient prebiotics and single-strain probiotics also had some beneficial effects on BMI and Hs-CRP, respectively. Moderate to low evidence suggests MSP may be a potential choice for improving BMI and reducing lipids, leptin, and Hs-CRP levels, implying that MSP could aid in managing pediatric obesity and related metabolic issues by modulating the gut microbiota. Although synbiotics show their favorable effects on body metrics and lipid control, their potential impact on blood glucose currently prevents them from being an alternative to MSP for treating pediatric obesity. Further large-scale, well-designed studies are needed to confirm these findings.",Journal Article; Network Meta-Analysis; Systematic Review,,,,,,,ok
PMID:39455650,PubMed,39455650,https://pubmed.ncbi.nlm.nih.gov/39455650/,Effects of Lactiplantibacillus plantarum CBT LP3 and Bifidobacterium breve CBT BR3 supplementation on weight loss and gut microbiota of overweight dogs.,"The prevalence of obesity in dogs is increasing worldwide. This study evaluated the effects of a mixed probiotic formula on the weight, body condition score (BCS), blood metabolite profiles, and gut microbiota of overweight and obese dogs over a 12-week supplementation period to determine the anti-obesity effects of Lactiplantibacillus plantarum CBT LP3 and Bifidobacterium breve CBT BR3. This was a community-based, randomized study that sampled 41 overweight and obese dogs with a veterinarian-determined BCS of 6 or more. The physical activity of all the subjects was measured using a pedometer designed exclusively for dogs. The food intake was measured using the developed application. Only the treatment group received the mixed probiotic formula twice daily (3 g per dose). A significant decrease in body weight (p < 0.0001), BCS (p < 0.0001), serum TG (p < 0.0001), serum TC (p = 0.0400), and serum leptin (p = 0.0252), and a significantly increased serum adiponectin levels (p = 0.0007) were observed in the treatment group compared with the values in the control group. Microbiota analysis showed that Lactiplantibacillus increased and Erysipelatoclostridium, Staphylococcus, and Gemella decreased more significantly in the treatment group than in the control group. These results suggested that Lactiplantibacillus plantarum CBT LP3 and Bifidobacterium breve CBT BR3 may be effective in alleviating obesity in dogs.",Journal Article,,,,,,,ok
PMID:37580231,PubMed,37580231,https://pubmed.ncbi.nlm.nih.gov/37580231/,"No effect of multi-strain probiotic supplementation on metabolic and inflammatory markers and newborn body composition in pregnant women with obesity: Results from a randomized, double-blind placebo-controlled study.","Modulation of the gut microbiome composition with probiotics may have beneficial metabolic effects in pregnant women with obesity. The aim was to investigate the effect of probiotic supplementation during pregnancy on metabolic and inflammatory markers and the body composition of the offspring.; A randomized double-blind trial in 50 pregnant women (pre-pregnancy BMI ≥30 and < 35 kg/m2) comparing multi-strain probiotics (Vivomixx®; 450 billion CFU/d) versus placebo from 14 to 20 weeks of gestation until delivery was carried out. Participants were followed with two predelivery visits at gestational week 27-30 and 36-37 and with one postdelivery visit. All visits included fasting blood samples (C-reactive protein (CRP), alanine aminotransferase (ALT), aspartate aminotransferase (AST), insulin, C-peptide, glucose, glucagon, and glucagon-like peptide-1 (GLP-1)). At delivery, umbilical cord blood samples were collected (GLP-1 and glucagon). At the postdelivery visit, a dual-energy X-ray absorptiometry (DXA) scan of the newborn was performed. Forty-nine of 50 participants completed the study until delivery, and 36 mother-offspring dyads underwent postdelivery examinations including a DXA scan. There were no significant differences in changes in measured biomarkers between the probiotic versus the placebo group. No differences were found in newborn body composition or GLP-1 and glucagon. GLP-1 measured in umbilical blood samples was positively correlated to fat percent in offspring from the probiotic group.; In this study of pregnant women with obesity and their newborns, there was no effect of probiotic supplementation in mothers or babies on metabolic or inflammatory biomarkers or on body composition of offspring. This study was registered at clinicaltrials.gov as NCT02508844.","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",,,,,,,ok
PMID:37424169,PubMed,37424169,https://pubmed.ncbi.nlm.nih.gov/37424169/,Effect of synbiotics on weight loss and metabolic health in adults with overweight and obesity: A randomized controlled trial.,"The study aimed to investigate the effect of synbiotics on body composition and metabolic health in individuals with excessive body weight.; The 12-week randomized, double-blind, placebo-controlled clinical trial had individuals aged 30 to 60 years with BMI of 25 to 34.9 kg/m2 . In total, 172 participants were randomly allocated to either synbiotic V5 or V7 groups or the placebo group. The primary outcome was change in BMI and body fat percentage. Secondary outcomes were changes in weight, other metabolic health and inflammatory markers, gastrointestinal quality of life, and eating behaviors.; The V5 and V7 groups had a significant reduction in BMI (p < 0.0001) from baseline to the end of the study, as opposed to the nonsignificant change in the placebo group (p = 0.0711). This reduction in the V5 and V7 groups was statistically significant when compared individually with the change in the placebo group (p < 0.0001). This corresponded well with the decrease in body weight with V5 and V7 (p < 0.0001). In addition, compared with placebo, the increase in high-density lipoprotein was statistically significant in the V5 (p < 0.0001) and V7 groups (p = 0.0205). A similar trend was observed in the high-sensitivity C-reactive protein levels, with a statistically significant decrease in the V5 (p < 0.0001) and V7 (0.0005) groups.; The study demonstrates that synbiotic V5 and V7 were effective in reducing body weight in individuals with lifestyle modification.","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",,,,,,,ok
PMID:36352899,PubMed,36352899,https://pubmed.ncbi.nlm.nih.gov/36352899/,Effect of garlic extract on weight loss and gut microbiota composition in obese women: A double-blind randomized controlled trial.,"From a nutritional perspective, garlic extract could be a prebiotic product, which is useful for obese subjects, and one of its health-promoting underlying mechanisms is modulating gut microbiota composition. In this randomized double-blind clinical trial, the goal was to determine the effect of Allium (garlic extract) on anthropometric indices and gut microbiota composition in obese women following a low-calorie diet.; Forty-three obese women were randomly divided into garlic extract (400 mg Allium sativum powder containing 1,100 mcg allicin/tablet) or placebo groups. During the 2 months of the study, each participant took two tablets per day. At the beginning and at the end of the clinical trial, anthropometric measurements were done and blood and fecal samples were collected. We evaluated the gut microbiota composition using quantitative real-time PCR.; In total, 16 subjects in each group completed the 2-month trial. Allium and placebo groups' participants had mean ages of 37.8 ± 7.4 and 34.2 ± 6.8 years, respectively (P > 0.05). Baseline body mass index (BMI) was significantly different between groups, subjects in the placebo group had lower BMI compared with the Allium group (P < 0.05). Allium and placebo caused a 1.7% and 2.7% decrease in BMI from the baseline values, respectively (P < 0.01). Fasting insulin level significantly decreased in the both groups (P < 0.01). Level of homeostasis model assessment of insulin resistance (HOMA-IR) has decreased significantly in the Allium group (P = 0.007). The frequency of Akkermansia had decreasing trend while the abundance of Faecalibacterium and Bifidobacterium showed increasing trend in the Allium group.; In the both groups, a decrease in BMI and other anthropometric indices has been observed. Despite weight loss after following a low-calorie diet and taking Allium, slight changes have been shown in the composition of gut microbiota in obese women.; This trial was registered in the Iranian Registry of Clinical Trials (IRCT) (code: IRCT090420001825N2).",Journal Article,,,,,,,ok
PMID:34434546,PubMed,34434546,https://pubmed.ncbi.nlm.nih.gov/34434546/,Effects of synbiotic supplement on body weight and fasting blood glucose levels in obesity: A randomized placebo-controlled trial.,"Obesity and diabetes are related. The role of gut microbiota disruption in obesity has been reported as a cause of several metabolic diseases including diabetes.; Evaluate the effects of synbiotic supplementation (a combination of probiotic and prebiotic) on body weight (BW), Body Mass Index (BMI), and Fasting Blood Glucose (FBG) in obese subjects.; This study was a randomized, double-blind placebo-controlled. Participants were allocated with randomization into 2 groups: the obese group with synbiotic supplementation and the obese group with placebo; each group consists of 8 participants. BW, BMI, and FBG level were measured at baseline, 8 weeks after supplementation, and 4 weeks after terminating the supplementation.; There were no significant change of body weight and BMI after 8 weeks synbiotics supplementation and 4 weeks after supplement discontinuation, but there were significant increases in body weight by 3.38 kg and BMI by 1.37 kg/m2 in the control group. Fasting blood glucose levels were significantly decreased by 6.125 mg/dL after synbiotic supplementation. FBG did not resume 4 weeks after terminating the supplementation. In contrast, there was a significant increase of FBG in control group on week 8 and was further increased 4 weeks after placebo was discontinued.; Synbiotic supplementation may prevent increase of body weight and BMI in obesity and this may be related with lower fasting blood glucose levels.",Journal Article,,,,,,,ok
NCT:NCT04611477,ClinicalTrials.gov,NCT04611477,https://clinicaltrials.gov/study/NCT04611477,Effect of Synbiotic 365 on Body Composition in Overweight and Obese Individuals,,,Rice Hulk; Synbiotic365 Ver 5; Synbiotic365 Ver 7,180,NA,Change in body mass index (BMI) and the percentage of body fat f,"• Total body weight change in comparison to placebo on day 28, 56 and 84, from baseline, as assessed by weighing scale method.; • Change in central obesity in comparison to placebo on day 28, 56 and 84, from baseline as assessed by the anthropometric index of waist-to-hip ratio.; • Change in coronary risk in comparison to placebo on day 84 from baseline.; • Change in blood glucose metabolism in comparison to placebo on day 84 from baseline as assessed by HOMA-IR [(fasting Glucose x fasting Insulin) /405)].; • Change in systemic inflammation in comparison to placebo on day 84 from baseline as assessed by hs-CRP test.; • Change in health-related quality of life (HRQL) scores in comparison to placebo on day 28, 56 and 84 from baseline, as assessed by Gastrointestinal Quality of Life Index (GIQLI).; • Change in satiety in comparison to placebo on day 28, 56 and 84, from baseline as assessed by the Three-Factor Eating Questionnaire (TFEQ) for satiety.; • The change in vital signs monitoring on all the study visits from baseline.; • The change in liver and renal safety parameters.; • Adverse and serious adverse events recorded during the study duration on IP consumption, as compared to placebo.",Placebo; Synbiotic365 Ver 5; Synbiotic365 Ver 7,ok
NCT:NCT04642482,ClinicalTrials.gov,NCT04642482,https://clinicaltrials.gov/study/NCT04642482,Synbiotic Therapy on Intestinal Microbiota and Insulin Resistance in Obesity,,,Synbiotic (Rillus); Placebo,16,PHASE4,Homeostatic Model Assessment for Insulin Resistance (HOMA-IR),,Synbiotic; Placebo,ok
PMID:30525950,PubMed,30525950,https://pubmed.ncbi.nlm.nih.gov/30525950/,Probiotic or synbiotic alters the gut microbiota and metabolism in a randomised controlled trial of weight management in overweight adults.,"The gut microbiota contributes to host energy metabolism, and altered gut microbiota has been associated with obesity-related metabolic disorders. We previously reported that a probiotic alone or together with a prebiotic controls body fat mass in healthy overweight or obese individuals in a randomised, double-blind, placebo controlled clinical study (ClinicalTrials.gov NCT01978691). We now aimed to investigate whether changes in the gut microbiota may be associated with the observed clinical benefits. Faecal and plasma samples were obtained from a protocol compliant subset (n=134) of participants from a larger clinical study where participants were randomised (1:1:1:1) into four groups: (1) placebo, 12 g/d microcrystalline cellulose; (2) Litesse® Ultra™ polydextrose (LU), 12 g/day; (3) Bifidobacterium animalis subsp. lactis 420™ (B420), 1010 cfu/d in 12 g microcrystalline cellulose; (4) LU+B420, 1010 cfu/d of B420 in 12 g/d LU for 6 months of intervention. The faecal microbiota composition and metabolites were assessed as exploratory outcomes at baseline, 2, 4, 6 months, and +1 month post-intervention and correlated to obesity-related clinical outcomes. Lactobacillus and Akkermansia were more abundant with B420 at the end of the intervention. LU+B420 increased Akkermansia, Christensenellaceae and Methanobrevibacter, while Paraprevotella was reduced. Christensenellaceae was consistently increased in the LU and LU+B420 groups across the intervention time points, and correlated negatively to waist-hip ratio and energy intake at baseline, and waist-area body fat mass after 6 months treatment with LU+B420. Functional metagenome predictions indicated alterations in pathways related to cellular processes and metabolism. Plasma bile acids glycocholic acid, glycoursodeoxycholic acid, and taurohyodeoxycholic acid and tauroursodeoxycholic acid were reduced in LU+B420 compared to Placebo. Consumption of B420 and its combination with LU resulted in alterations of the gut microbiota and its metabolism, and may support improved gut barrier function and obesity-related markers.",Journal Article; Randomized Controlled Trial,,,,,,,ok
NCT:NCT02893943,ClinicalTrials.gov,NCT02893943,https://clinicaltrials.gov/study/NCT02893943,Impact of Probiotics on Weight Control and Body Composition in Overweight and Obese Individuals,,,Probiotics; Placebo,30,NA,Body weight,Body mass index; Body fat percentage; Waist circumference; Hip circumference; Total fat mass; Total lean mass; Gut microbiome; Blood pressure; Blood total cholesterol; Blood low-density lipoprotein cholesterol; Blood high-density lipoprotein cholesterol; Blood triglycerides; Blood glucose; Blood insulin; Aspartate aminotransferase; Alanine transaminase,Probiotics; Placebo,ok
NCT:NCT05423015,ClinicalTrials.gov,NCT05423015,https://clinicaltrials.gov/study/NCT05423015,Assessment of the Effects of Synbiotic on Gut Microbiota Composition in Scholars With Overweight,,,Lactobacillus casei strain Shirota; Lactobacillus casei strain Shirota plus inulin; Lactobacillus casei strain Shirota plus fructans from A. salmiana,37,NA,"Gut bacteria associated with changes of the intervention group; Effect of probiotic and synbiotic products intervention on the BMI z-score; Effect of probiotic and synbiotic products intervention on the fat percentage; Effect of probiotic and synbiotic products intervention on waist and neck circunference; Effect of probiotic and synbiotic products intervention on glucose, triglycerides and cholesterol serum levels",Effect of probiotic and synbiotic products intervention on Free Fatty Acid Receptors (FFAR) 2 and 3 levels,Lactobacillus casei (Probiotic); L. casei strain Shirota plus inulin (Syn-Inulin); L. casei strain Shirota plus fructans from A. salmiana (Syn-A. salmiana),ok
PMID:28792488,PubMed,28792488,https://pubmed.ncbi.nlm.nih.gov/28792488/,Effect of Lactobacillus on body weight and body fat in overweight subjects: a systematic review of randomized controlled clinical trials.,"Gut microbiota is important for maintaining body weight. Modulation of gut microbiota by probiotics may result in weight loss and thus help in obesity treatment. The aim of this systematic review was to evaluate the effects of Lactobacillus on weight loss and/or fat mass in overweight adults. A search was performed on the Medline (PubMed) and Scopus electronic databases using the search terms: 'probiotics', 'Lactobacillus, 'obesity', 'body weight changes', 'weight loss', 'overweight', 'abdominal obesity', 'body composition', 'body weight', 'body fat' and 'fat mass'. In the total were found 1567 articles, but only 14 were included in this systematic review. Of these nine showed decreased body weight and/or body fat, three did not find effect and two showed weight gain. Results suggest that the beneficial effects are strain dependent. It can highlight that Lactobacillus plantarum and Lactobacillus rhamnosus when combined with a hypocaloric diet, L. plantarum with Lactobacillus curvatus, Lactobacillus gasseri, Lactobacillus amylovorus, Lactobacillus acidophilus and Lactobacillus casei with phenolic compounds, and multiple species of Lactobacillus.",Journal Article; Systematic Review,,,,,,,ok
EUROPEPMC:41372103,PubMed,41372103,https://europepmc.org/article/MED/41372103,Impacts of Lifestyle and Microbiota-Targeted Interventions for Overweight and Obesity on the Human Gut Microbiome: A Systematic Review.,"Obesity is intricately associated with the gut microbiome, and emerging research suggests that lifestyle interventions, such as dietary changes and active lifestyle, can significantly affect the composition and function of the gut microbiome. However, evidence demonstrating a causal link between these changes and long-term weight loss or metabolic improvements remains limited. This systematic review investigates how overweight- and obesity-targeted interventions, such as dietary modifications, physical activity, supplementation with prebiotics and probiotics, and fecal microbiota transplantation (FMT), manipulate gut microbiome diversity and composition, major metabolites, and weight status. We conducted a systematic literature search and included 87 out of 255 randomized clinical trials with 6086 adults aged 18-84 with a BMI ≥ 25 kg/m2. The quality of the included RCTs ranged from very low to moderate risk of bias. Most interventions did not cause any significant changes in microbial alpha or beta diversity, however, positive associations between prebiotic consumption and abundance of Actinobacteria and Bifidobacterium were observed, and intake of probiotics was related to increased levels of Lactobacillus and reduced body weight and body fat. We did not observe strong evidence for associations between SCFA levels, gut microbiome, and obesity. Overall, diversity and heterogeneity in reported outcomes, both in methods and results, were large. Taken together, our findings suggest that overweight- and obesity-targeted dietary interventions of at least 4 weeks, particularly those involving prebiotics and probiotics, have the potential to beneficially alter the gut microbiome, although standardized protocols and harmonized reporting are needed to confirm this through meta-analysis.",Journal Article; Systematic Review; Review,,,,,,,ok
PMID:41907517,PubMed,41907517,https://pubmed.ncbi.nlm.nih.gov/41907517/,Obesity-associated gut microbiome influences diet-induced metabolic and cognitive outcomes in older adults.,"Obesity in older adults is a known risk factor for Alzheimer's disease and related dementias, potentially driven by metabolic dysfunction, inflammation and gut dysbiosis. The gut-brain axis, influenced by diet and the gut microbiome, is increasingly recognized as a contributor to neurodegeneration. In this sub-analysis of a 10-week randomized dietary education intervention (NCT06121986), we examined how obesity modulates gut microbiome, metabolome, and cognitive responses in 31 adults aged 55-85, with or without mild cognitive impairment. Participants received education on either a Mediterranean Diet or a Modified Mediterranean-Ketogenic Diet. Analyses were stratified by baseline obesity (BMI ≥30 kg/m²). Individuals with obesity exhibited lower microbial alpha-diversity, higher Bacteroides, and lower Akkermansia and Christensenellaceae_R-7_group, along with poorer memory and executive function. Only in the obese group did fat loss correlate with improvements in episodic memory and cognitive flexibility. In contrast, increased fat mass was associated with improved memory in non-obese participants. Gains in skeletal muscle mass predicted cognitive improvement in adults aged ≥73. Changes in gut (acetate, propionate, lactate) and plasma (acetate, pyruvate, citric acid) metabolites were linked to cognitive and body composition outcomes. These exploratory findings highlight the gut-muscle-brain axis as a modifiable target to enhance cognitive health in aging populations.",Journal Article,,,,,,,ok
